tis1099_district_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,area_km2,bbox_minlat,bbox_minlon,bbox_maxlat,bbox_maxlon,num_tambon,postal_code_prefixes,notes
1001,10,Phra Nakhon,พระนคร,13.7554,100.49837,5.2,13.73863,100.4883,13.77267,100.5094,12,1020,
1002,10,Dusit,ดุสิต,13.77966,100.51834,11.3,13.75273,100.49904,13.80036,100.53742,5,1030,
1003,10,Nong Chok,หนองจอก,13.8508,100.8615,263.2,13.73788,100.79259,13.94649,100.93085,8,1053,
1004,10,Bang Rak,บางรัก,13.7279,100.5236,3.7,13.71934,100.51203,13.73805,100.54475,5,1050,
1005,10,Bang Khen,บางเขน,13.86831,100.62923,44.6,13.84393,100.58655,13.89978,100.6845,2,1022,
1006,10,Bang Kapi,บางกะปิ,13.77137,100.63401,36.4,13.73839,100.60125,13.8174,100.66462,2,1024,
1007,10,Pathum Wan,ปทุมวัน,13.73997,100.53537,8.4,13.72277,100.51569,13.7531,100.55291,4,1033,
1008,10,Pom Prap Sattruphai,ป้อมปราบศัตรูพ่าย,13.75026,100.51127,2.3,13.73805,100.5039,13.76365,100.51737,5,1010,
1009,10,Phra Khanong,พระโขนง,13.69169,100.61288,13.4,13.67794,100.58392,13.70651,100.64024,2,1026,
1010,10,Min Buri,มีนบุรี,13.81072,100.75318,52.8,13.77811,100.69678,13.84929,100.799,2,1051,
1011,10,Lat Krabang,ลาดกระบัง,13.74397,100.79047,130.8,13.68956,100.70839,13.79397,100.87883,6,1052,
1012,10,Yannawa,ยานนาวา,13.69733,100.53647,6.4,13.67788,100.51698,13.71654,100.55487,2,1012,
1013,10,Samphanthawong,สัมพันธวงศ์,13.7382,100.5079,1.6,13.72939,100.49981,13.74685,100.51569,3,1010,
1014,10,Phaya Thai,พญาไท,13.78268,100.5434,7.8,13.76272,100.52789,13.79785,100.56163,2,1040,
1015,10,Thon Buri,ธนบุรี,13.7172,100.48651,11.0,13.69483,100.46923,13.74217,100.49864,7,1060,
1016,10,Bangkok Yai,บางกอกใหญ่,13.73818,100.4764,4.8,13.72244,100.46205,13.74821,100.49197,2,1060,
1017,10,Huai Khwang,ห้วยขวาง,13.76849,100.58353,19.3,13.74114,100.5633,13.80298,100.6041,3,1031,
1018,10,Khlong San,คลองสาน,13.72282,100.50399,4.0,13.70514,100.49765,13.73922,100.5123,4,1060,
1019,10,Taling Chan,ตลิ่งชัน,13.77093,100.43556,32.7,13.74442,100.40618,13.80135,100.46618,6,1017,
1020,10,Bangkok Noi,บางกอกน้อย,13.76151,100.47471,9.1,13.74442,100.46205,13.78716,100.49097,5,1070,
1021,10,Bang Khun Thian,บางขุนเทียน,13.58758,100.43099,150.4,13.49339,100.37648,13.68256,100.47693,2,1015,
1022,10,Phasi Charoen,ภาษีเจริญ,13.72316,100.44119,26.4,13.68761,100.41339,13.74793,100.47164,7,1016,
1023,10,Nong Khaem,หนองแขม,13.69736,100.35511,32.6,13.65534,100.33033,13.738,100.38484,2,1016,
1024,10,Rat Burana,ราษฎร์บูรณะ,13.6758,100.49794,14.0,13.6616,100.4758,13.69526,100.5234,2,1014,
1025,10,Bang Phlat,บางพลัด,13.78831,100.49328,14.3,13.76193,100.46594,13.81327,100.5165,4,1070,
1026,10,Din Daeng,ดินแดง,13.77601,100.56084,8.3,13.75513,100.54343,13.80107,100.5749,2,1040,
1027,10,Bung Kum,บึงกุ่ม,13.8116,100.64903,19.0,13.77537,100.62448,13.84737,100.67514,3,1024,
1028,10,Sathon,สาทร,13.71529,100.53182,7.6,13.70254,100.50817,13.72617,100.55375,3,1012,
1029,10,Bang Su,บางซื่อ,13.81909,100.52887,11.2,13.79785,100.5074,13.84963,100.54363,2,1080,
1030,10,Chatuchak,จตุจักร,13.82575,100.56485,32.3,13.79496,100.53742,13.85893,100.58987,5,1090,
1031,10,Bang Kho Laem,บางคอแหลม,13.69804,100.51072,7.7,13.68268,100.49,13.71246,100.52995,3,1012,
1032,10,Prawet,ประเวศ,13.70815,100.66899,36.9,13.66898,100.63411,13.73786,100.70999,3,1025,
1033,10,Khlong Toei,คลองเตย,13.71467,100.57121,12.9,13.6961,100.5507,13.74285,100.60166,3,1011,
1034,10,Suan Luang,สวนหลวง,13.72592,100.62478,22.4,13.70076,100.59815,13.74809,100.65909,3,1025,
1035,10,Chom Thong,จอมทอง,13.68844,100.46394,16.5,13.65904,100.43773,13.71596,100.48255,4,1015,
1036,10,Don Mueang,ดอนเมือง,13.92538,100.59123,35.4,13.88763,100.55889,13.95438,100.62255,3,1021,
1037,10,Rat Thewi,ราชเทวี,13.75759,100.53989,7.2,13.74789,100.51917,13.77434,100.56497,4,1040,
1038,10,Lat Phrao,ลาดพร้าว,13.82462,100.60861,19.4,13.79977,100.58834,13.84467,100.63712,2,1023,
1039,10,Watthana,วัฒนา,13.73096,100.58233,13.2,13.70467,100.55008,13.7484,100.60574,3,1011,
1040,10,Bang Khae,บางแค,13.71274,100.39547,40.9,13.6714,100.35936,13.74944,100.42782,4,1016,
1041,10,Lak Si,หลักสี่,13.87841,100.56853,23.2,13.84963,100.54363,13.91446,100.59481,2,1021,
1042,10,Sai Mai,สายไหม,13.91035,100.64978,40.6,13.87425,100.61113,13.95025,100.68695,3,1022,
1043,10,Khanna Yao,คันนายาว,13.82002,100.67558,26.9,13.78121,100.64599,13.85638,100.70496,2,1023,
1044,10,Saphan Sung,สะพานสูง,13.76151,100.68941,31.5,13.7325,100.65901,13.79768,100.7164,3,1024|1025,
1045,10,Wang Thong Lang,วังทองหลาง,13.7846,100.60251,8.0,13.7512,100.58838,13.80284,100.61506,4,1031,
1046,10,Khlong Sam Wa,คลองสามวา,13.87647,100.73831,124.5,13.81549,100.67546,13.93139,100.799,5,1051,
1047,10,Bang Na,บางนา,13.66914,100.62082,14.9,13.65364,100.58877,13.68302,100.65379,2,1026,
1048,10,Thawi Watthana,ทวีวัฒนา,13.77283,100.36785,57.0,13.73604,100.32791,13.80413,100.41106,2,1017,
1049,10,Thung Khu,ทุ่งครุ,13.63315,100.49625,31.6,13.60296,100.47033,13.66188,100.52104,2,1014,
1050,10,Bang Bon,บางบอน,13.65689,100.39253,35.6,13.6197,100.34684,13.69368,100.4468,4,1015,
1101,11,Mueang Samut Prakan,เมืองสมุทรปราการ,13.58256,100.64053,186.6,13.49197,100.55136,13.66381,100.78037,13,1027|1028,
1102,11,Bang Bo,บางบ่อ,13.58313,100.86472,238.5,13.47842,100.76586,13.6969,100.96097,8,1055|1056,
1103,11,Bang Phli,บางพลี,13.62708,100.72681,222.8,13.52177,100.64481,13.71678,100.78336,6,1054,
1104,11,Phra Pradaeng,พระประแดง,13.65919,100.55116,56.8,13.60514,100.51752,13.70548,100.5921,15,1013,
1105,11,Phra Samut Chedi,พระสมุทรเจดีย์,13.55941,100.52007,118.3,13.50198,100.45369,13.61856,100.59733,5,1029,
1106,11,Bang Sao Thong,บางเสาธง,13.63612,100.80998,115.1,13.55366,100.77216,13.71662,100.85935,3,1057,
1201,12,Mueang Nonthaburi,เมืองนนทบุรี,13.85408,100.48998,71.1,13.81604,100.42761,13.88912,100.55029,10,1100,
1202,12,Bang Kruai,บางกรวย,13.8133,100.41763,60.2,13.78892,100.3192,13.83386,100.51526,9,1113,
1203,12,Bang Yai,บางใหญ่,13.85346,100.36768,75.6,13.82256,100.29682,13.88337,100.44793,6,1114,
1204,12,Bang Bua Thong,บางบัวทอง,13.92572,100.3959,124.0,13.86737,100.34176,14.00045,100.45077,8,1111,
1205,12,Sai Noi,ไทรน้อย,14.00235,100.31134,216.8,13.86955,100.26407,14.12688,100.35576,7,1115,
1206,12,Pak Kret,ปากเกร็ด,13.92847,100.4966,115.5,13.87759,100.3805,13.98881,100.56755,12,1112,
1301,13,Mueang Pathum Thani,เมืองปทุมธานี,14.00594,100.54339,145.2,13.9512,100.46226,14.07425,100.60653,14,1200,
1302,13,Khlong Luang,คลองหลวง,14.09669,100.67581,297.2,13.99561,100.58214,14.21107,100.7555,7,1212,
1303,13,Thanyaburi,ธัญบุรี,14.03188,100.75926,113.0,13.96555,100.60143,14.09963,100.91484,6,1211|1213,
1304,13,Nong Suea,หนองเสือ,14.16527,100.84067,351.7,14.04477,100.75505,14.27595,100.95112,7,1217,
1305,13,Lat Lum Kaeo,ลาดหลุมแก้ว,14.04553,100.41377,187.5,13.97165,100.34404,14.11503,100.4966,7,1214,
1306,13,Lam Luk Ka,ลำลูกกา,13.9798,100.78931,308.7,13.91625,100.60514,14.06821,100.91484,8,1213|1215,
1307,13,Sam Khok,สามโคก,14.09207,100.51761,100.1,14.04715,100.42208,14.12864,100.58928,11,1216,
1401,14,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,14.35047,100.56118,140.2,14.27971,100.50495,14.40589,100.6297,21,1300,
1402,14,Tha Ruea,ท่าเรือ,14.53409,100.70692,113.5,14.49402,100.60184,14.56703,100.7827,10,1313,
1403,14,Nakhon Luang,นครหลวง,14.46614,100.62655,133.1,14.39323,100.57446,14.55422,100.68737,12,1326,
1404,14,Bang Sai,บางไทร,14.21528,100.4834,243.1,14.1159,100.41793,14.32549,100.58047,23,1319|1329,
1405,14,Bang Ban,บางบาล,14.38498,100.46281,136.7,14.30727,100.41628,14.4595,100.50824,16,1325,
1406,14,Bang Pa-In,บางปะอิน,14.2317,100.59661,236.8,14.12775,100.52703,14.32337,100.68284,18,1316|1317|1318,
1407,14,Bang Pahan,บางปะหัน,14.47241,100.5462,130.7,14.4047,100.49639,14.55422,100.60184,17,1322,
1408,14,Phak Hai,ผักไห่,14.44983,100.33981,174.6,14.3964,100.24612,14.50735,100.42021,16,1312|1328,
1409,14,Phachi,ภาชี,14.4391,100.72656,121.7,14.37024,100.66019,14.49499,100.78678,8,1314,
1410,14,Lat Bua Luang,ลาดบัวหลวง,14.16937,100.34237,237.3,14.11399,100.2129,14.22421,100.45452,7,1323,
1411,14,Wang Noi,วังน้อย,14.24868,100.72999,221.0,14.14312,100.61967,14.32966,100.82318,10,1317,
1412,14,Sena,เสนา,14.29373,100.3752,185.7,14.21917,100.27404,14.40246,100.43201,17,1311,
1413,14,Bang Sai,บางซ้าย,14.32005,100.30258,168.1,14.20441,100.23365,14.40717,100.37104,6,1327,
1414,14,Uthai,อุทัย,14.3552,100.69591,164.2,14.29906,100.61464,14.41603,100.78678,11,1321,
1415,14,Maha Rat,มหาราช,14.57517,100.54042,112.3,14.50766,100.49235,14.63003,100.60184,12,1315,
1416,14,Ban Phraek,บ้านแพรก,14.64691,100.54598,41.0,14.62441,100.50301,14.67319,100.60228,5,1324,
1501,15,Mueang Ang Thong,เมืองอ่างทอง,14.57941,100.44966,96.5,14.53234,100.39625,14.62683,100.50013,14,1400,
1502,15,Chaiyo,ไชโย,14.6683,100.46053,78.0,14.61771,100.41961,14.72673,100.50341,9,1414,
1503,15,Pa Mok,ป่าโมก,14.49568,100.44938,88.5,14.44715,100.39953,14.54004,100.4969,8,1413,
1504,15,Pho Thong,โพธิ์ทอง,14.67803,100.3437,193.2,14.6032,100.21522,14.74766,100.43176,15,1412,
1505,15,Sawaeng Ha,แสวงหา,14.74825,100.28744,139.4,14.69547,100.20542,14.79505,100.38158,7,1415,
1506,15,Wiset Chai Chan,วิเศษชัยชาญ,14.55715,100.32084,233.8,14.48286,100.19711,14.66286,100.40438,15,1411,
1507,15,Samko,สามโก้,14.59746,100.25791,79.5,14.53661,100.20979,14.65295,100.31938,5,1416,
1601,16,Mueang Lop Buri,เมืองลพบุรี,14.82758,100.68625,778.0,14.64999,100.50834,14.95937,100.88914,24,1324|1500|1521,
1602,16,Phatthana Nikhom,พัฒนานิคม,14.91463,101.01005,867.2,14.74198,100.82649,15.05876,101.33157,9,1514|1522|1822,
1603,16,Khok Samrong,โคกสำโรง,15.06104,100.77098,661.4,14.93616,100.61139,15.18713,100.93475,13,1512,
1604,16,Chai Badan,ชัยบาดาล,15.20326,101.12959,1139.1,15.02529,100.90339,15.38024,101.36308,17,1513|1519|1523,
1605,16,Tha Wung,ท่าวุ้ง,14.82722,100.50829,283.4,14.66992,100.422,14.94204,100.56312,11,1515|1518,
1606,16,Ban Mi,บ้านหมี่,15.05967,100.5475,569.0,14.92243,100.422,15.24271,100.65786,22,1511|1518,
1607,16,Tha Luang,ท่าหลวง,15.0561,101.19324,418.2,14.98275,101.04123,15.16379,101.36308,6,1523,
1608,16,Sa Bot,สระโบสถ์,15.23145,100.86453,315.8,15.15711,100.76095,15.31488,100.97731,5,1524,
1609,16,Khok Charoen,โคกเจริญ,15.41391,100.84621,597.6,15.29095,100.69048,15.56263,100.97705,5,1525,
1610,16,Lam Sonthi,ลำสนธิ,15.39487,101.34993,506.7,15.04697,101.29902,15.75302,101.40443,6,1513|1519,
1611,16,Nong Muang,หนองม่วง,15.27629,100.69208,395.1,15.14105,100.59011,15.44634,100.80399,6,1517,
1701,17,Mueang Sing Buri,เมืองสิงห์บุรี,14.90172,100.40122,133.3,14.81021,100.34157,15.00318,100.45432,8,1600,
1702,17,Bang Rachan,บางระจัน,14.89441,100.27867,194.8,14.82854,100.2027,14.95635,100.36743,8,1613,
1703,17,Khai Bang Rachan,ค่ายบางระจัน,14.81677,100.31143,104.1,14.7795,100.21543,14.87113,100.39306,6,1615,
1704,17,Phrom Buri,พรหมบุรี,14.77901,100.4442,79.9,14.7211,100.4084,14.85703,100.48469,7,1612|1616,
1705,17,Tha Chang,ท่าช้าง,14.77743,100.38767,36.6,14.743,100.34887,14.81694,100.41475,4,1614,
1706,17,In Buri,อินทร์บุรี,15.0245,100.34012,281.4,14.93722,100.22394,15.11841,100.44689,10,1611,
1801,18,Mueang Chai Nat,เมืองชัยนาท,15.18832,100.13392,293.6,15.08882,100.03838,15.26893,100.29362,9,1700,
1802,18,Manorom,มโนรมย์,15.31802,100.15315,263.3,15.24562,100.05607,15.41736,100.26503,7,1711|1717,
1803,18,Wat Sing,วัดสิงห์,15.20823,99.96525,286.2,15.13936,99.80863,15.29811,100.05816,7,1712,
1804,18,Sapphaya,สรรพยา,15.14622,100.25454,219.4,15.05891,100.17708,15.22313,100.35152,7,1715,
1805,18,Sankhaburi,สรรคบุรี,15.02678,100.16495,296.3,14.95346,100.0725,15.11777,100.28846,8,1714,
1806,18,Hankha,หันคา,15.04566,99.96167,539.5,14.90985,99.77167,15.14232,100.0871,8,1713|1716,
1807,18,Nong Mamong,หนองมะโมง,15.23742,99.82565,286.0,15.14061,99.72727,15.31772,99.93236,4,1712,
1808,18,Noen Kham,เนินขาม,14.99256,99.83631,254.2,14.90985,99.72377,15.14061,99.95172,3,1713,
1901,19,Mueang Saraburi,เมืองสระบุรี,14.49562,100.92146,187.0,14.41776,100.84518,14.56605,101.00021,11,1800,
1902,19,Kaeng Khoi,แก่งคอย,14.56125,101.06757,856.4,14.34238,100.93506,14.80994,101.24283,14,1811|1826,
1903,19,Nong Khae,หนองแค,14.36537,100.86045,302.2,14.24275,100.77236,14.45941,100.93926,18,1814|1823|1825,
1904,19,Wihan Daeng,วิหารแดง,14.35295,100.97853,163.8,14.27168,100.89155,14.43399,101.05329,6,1815,
1905,19,Nong Saeng,หนองแซง,14.48629,100.80552,74.2,14.43463,100.76431,14.53073,100.85015,9,1817,
1906,19,Ban Mo,บ้านหมอ,14.61011,100.70845,170.0,14.56243,100.62221,14.67579,100.80367,9,1813|1827,
1907,19,Don Phut,ดอนพุด,14.61004,100.61137,45.4,14.55422,100.58199,14.65505,100.64088,4,1821,
1908,19,Nong Don,หนองโดน,14.69913,100.69244,88.3,14.63588,100.63053,14.76006,100.74824,4,1819,
1909,19,Phra Phutthabat,พระพุทธบาท,14.71359,100.81069,245.7,14.59976,100.72453,14.7972,100.94363,9,1812,
1910,19,Sao Hai,เสาไห้,14.57855,100.83624,109.4,14.521,100.77865,14.66554,100.88839,12,1816,
1911,19,Muak Lek,มวกเหล็ก,14.81573,101.28505,799.9,14.4711,101.07544,15.07379,101.45016,6,1818|1822,
1912,19,Wang Muang,วังม่วง,14.82407,101.1414,281.8,14.69985,101.06098,14.91925,101.22823,3,1822,
1913,19,Chaloem Phra Kiet,เฉลิมพระเกียรติ,14.65457,100.9075,166.2,14.56553,100.85266,14.74377,100.96204,6,1800|1824,
2001,20,Mueang Chon Buri,เมืองชลบุรี,13.34512,100.99805,280.5,13.23844,100.89752,13.46083,101.07725,18,2000|2013,
2002,20,Ban Bueng,บ้านบึง,13.25278,101.17497,579.5,13.09217,101.05211,13.39002,101.31788,8,2017|2022,
2003,20,Nong Yai,หนองใหญ่,13.12609,101.37393,448.8,13.02481,101.21953,13.28215,101.5468,5,2019,
2004,20,Bang Lamung,บางละมุง,12.9244,100.98037,567.3,12.76761,100.85587,13.08466,101.08817,8,2015,
2005,20,Phan Thong,พานทอง,13.47655,101.08288,176.6,13.37605,101.0085,13.56489,101.13566,11,2016,
2006,20,Phanat Nikhom,พนัสนิคม,13.45893,101.21963,460.4,13.31383,101.11847,13.56991,101.36692,20,2014,
2007,20,Si Racha,ศรีราชา,13.12577,101.03938,622.2,13.00416,100.87896,13.26937,101.2198,8,2011|2023,
2008,20,Ko Sichang,เกาะสีชัง,13.14756,100.81246,3.5,13.12511,100.8082,13.17892,100.81979,1,2012,
2009,20,Sattahip,สัตหีบ,12.71714,100.92815,271.4,12.60237,100.83972,12.86464,101.01198,5,2018|2025,
2010,20,Bo Thong,บ่อทอง,13.24785,101.50223,856.2,13.07252,101.26677,13.38626,101.71714,6,2027,
2011,20,Ko Chan,เกาะจันทร์,13.40373,101.39993,259.6,13.3483,101.27108,13.46366,101.54731,2,2024,
2101,21,Mueang Rayong,เมืองระยอง,12.71314,101.3468,694.2,12.59016,101.09415,12.86756,101.52623,15,2100|2110|2115|2116,
2102,21,Ban Chang,บ้านฉาง,12.73177,101.05044,145.9,12.65625,100.99226,12.81512,101.09743,3,2113,
2103,21,Klaeng,แกลง,12.77827,101.65061,768.7,12.63137,101.50614,12.98172,101.82867,15,2111|2117|2119|2216,
2104,21,Wang Chan,วังจันทร์,12.97473,101.51748,345.5,12.84864,101.39409,13.10921,101.60235,4,2121,
2105,21,Ban Khai,บ้านค่าย,12.84538,101.35312,507.1,12.69721,101.22395,12.96896,101.49247,7,2112,
2106,21,Pluak Daeng,ปลวกแดง,12.98101,101.24751,520.9,12.86376,101.08279,13.08436,101.41594,6,2114,
2107,21,Khao Chamao,เขาชะเมา,12.99811,101.67853,460.5,12.83333,101.56852,13.16349,101.80988,4,2111,
2108,21,Nikhom Phatthana,นิคมพัฒนา,12.84474,101.14934,245.9,12.75124,101.05001,12.93078,101.23756,4,2118,
2201,22,Mueang Chanthaburi,เมืองจันทบุรี,12.6088,102.11575,288.6,12.51947,102.02266,12.73757,102.21097,11,2200,
2202,22,Khlung,ขลุง,12.5352,102.2941,710.2,12.29292,102.1475,12.80897,102.49117,12,2211|2215,
2203,22,Tha Mai,ท่าใหม่,12.73123,101.97882,564.5,12.54288,101.86086,12.92005,102.0843,14,2212|2217,
2204,22,Pong Nam Ron,โป่งน้ำร้อน,12.9383,102.37269,1039.4,12.75244,102.15479,13.15913,102.52962,5,2214,
2205,22,Makham,มะขาม,12.7378,102.22563,459.5,12.59045,102.10142,12.88515,102.33204,6,2215,
2206,22,Laem Sing,แหลมสิงห์,12.47058,102.11897,206.4,12.35789,101.97609,12.54478,102.2204,7,2212|2213|2219,
2207,22,Soi Dao,สอยดาว,13.1855,102.22527,831.2,13.03919,102.02829,13.33609,102.39998,5,2218,
2208,22,Kaeng Hang Maeo,แก่งหางแมว,13.0874,101.88536,1259.8,12.83602,101.69577,13.33325,102.05511,5,2216,
2209,22,Na Yai Am,นายายอาม,12.73809,101.87067,300.8,12.60183,101.78436,12.91183,101.95964,6,2216|2217,
2210,22,Khao Khitchakut,เขาคิชฌกูฏ,12.93967,102.09978,735.1,12.73557,101.95943,13.1601,102.23352,5,2221,
2301,23,Mueang Trat,เมืองตราด,12.25693,102.60232,948.8,11.98373,102.39844,12.46657,102.78239,14,2300,
2302,23,Khlong Yai,คลองใหญ่,11.90147,102.80603,54.6,11.78829,102.7684,11.98498,102.8713,3,2311,
2303,23,Khao Saming,เขาสมิง,12.43513,102.41315,688.9,12.25875,102.28594,12.64534,102.55173,8,2313|2315,
2304,23,Bo Rai,บ่อไร่,12.5591,102.56515,701.1,12.393,102.38529,12.75724,102.77835,5,2314,
2305,23,Laem Ngop,แหลมงอบ,12.22315,102.36214,166.6,12.16442,102.25776,12.29907,102.47221,4,2312,
2306,23,Ko Kut,เกาะกูด,11.65396,102.56953,117.4,11.563,102.52684,11.76089,102.60844,2,2300,
2307,23,Ko Chang,เกาะช้าง,12.04943,102.33619,215.3,11.97626,102.25175,12.15683,102.44661,2,2317,
2401,24,Mueang Chachoengsao,เมืองฉะเชิงเทรา,13.72482,101.01159,379.0,13.65242,100.86077,13.8044,101.14408,19,2400,
2402,24,Bang Khla,บางคล้า,13.73367,101.20687,223.6,13.61629,101.14254,13.86605,101.26949,9,2411,
2403,24,Bang Nam Priao,บางน้ำเปรี้ยว,13.88055,101.03442,455.0,13.77949,100.91398,13.96989,101.14962,10,2400|2415|2417,
2404,24,Bang Pakong,บางปะกง,13.53015,100.95611,227.5,13.46041,100.84839,13.63604,101.04066,12,2413|2418,
2405,24,Ban Pho,บ้านโพธิ์,13.61085,101.08969,255.3,13.55111,100.93755,13.66868,101.24612,17,2414,
2406,24,Phanom Sarakham,พนมสารคาม,13.73778,101.41495,511.6,13.60928,101.28187,13.86112,101.59132,8,2412,
2407,24,Ratchasan,ราชสาส์น,13.78375,101.28099,141.4,13.66442,101.24301,13.86605,101.33619,3,2412,
2408,24,Sanam Chai Khet,สนามชัยเขต,13.62009,101.64754,1067.7,13.44941,101.39574,13.77273,101.91507,4,2416,
2409,24,Pleang Yao,แปลงยาว,13.55799,101.34067,321.2,13.44463,101.21288,13.6746,101.49335,4,2419,
2410,24,Tha Takiap,ท่าตะเกียบ,13.39428,101.74102,1437.1,13.18221,101.48994,13.59997,101.9889,2,2416,
2411,24,Khlong Khuean,คลองเขื่อน,13.78071,101.15635,82.8,13.70927,101.11464,13.85308,101.20315,5,2400|2411,
2501,25,Mueang Prachin Buri,เมืองปราจีนบุรี,14.09611,101.39342,477.5,13.95863,101.27848,14.25509,101.49527,13,2500|2523,
2502,25,Kabin Buri,กบินทร์บุรี,13.89219,101.78714,1421.1,13.5856,101.59559,14.11849,101.96165,14,2511|2524,
2503,25,Na Di,นาดี,14.18345,101.86299,1199.1,14.01932,101.64897,14.39252,102.11057,6,2522,
2506,25,Ban Sang,บ้านสร้าง,13.94227,101.25002,423.6,13.84941,101.1378,14.05484,101.38089,9,2515,
2507,25,Prachantakham,ประจันตคาม,14.22674,101.55979,941.2,13.98664,101.4323,14.44628,101.67113,9,2513,
2508,25,Si Maha Phot,ศรีมหาโพธิ,13.88638,101.53649,448.7,13.73673,101.38819,14.00862,101.68711,10,2514,
2509,25,Si Mahosot,ศรีมโหสถ,13.87525,101.42449,130.1,13.78549,101.35163,13.96031,101.53891,4,2519,
2601,26,Mueang Nakhon Nayok,เมืองนครนายก,14.28084,101.23113,805.8,14.01151,101.06644,14.51248,101.42221,13,2600,
2602,26,Pak Phli,ปากพลี,14.22444,101.34477,454.4,14.04289,101.1965,14.38949,101.50178,7,2613,
2603,26,Ban Na,บ้านนา,14.27393,101.06149,360.7,14.14707,100.94644,14.41231,101.16572,10,2611,
2604,26,Ongkharak,องครักษ์,14.07213,101.01336,560.8,13.96128,100.91394,14.23713,101.17331,11,2612,
2701,27,Mueang Sa Kaeo,เมืองสระแก้ว,13.92147,102.10307,1340.2,13.68498,101.90457,14.15176,102.32596,8,2700,
2702,27,Khlong Hat,คลองหาด,13.47581,102.27429,509.2,13.29894,102.15353,13.642,102.359,7,2726,
2703,27,Ta Phraya,ตาพระยา,14.04516,102.72325,1016.0,13.85668,102.5022,14.17565,102.93036,5,2718,
2704,27,Wang Nam Yen,วังน้ำเย็น,13.51789,102.08309,408.0,13.43254,101.93717,13.65177,102.21864,4,2721,
2705,27,Watthana Nakhon,วัฒนานคร,13.89054,102.35547,1572.9,13.61244,102.15306,14.16585,102.58168,11,2716,
2706,27,Aranyaprathet,อรัญประเทศ,13.68848,102.47999,747.4,13.47695,102.30702,13.86812,102.6556,13,2712,
2707,27,Khao Chakan,เขาฉกรรจ์,13.62608,102.01546,413.2,13.47799,101.88917,13.76253,102.15384,4,2700,
2708,27,Khok Sung,โคกสูง,13.85144,102.63453,317.6,13.73648,102.53279,13.9463,102.76692,4,2712|2718,
2709,27,Wang Sombun,วังสมบูรณ์,13.36404,102.10437,509.7,13.23671,101.95199,13.48077,102.28378,3,2725,
3001,30,Mueang Nakhon Ratchasima,เมืองนครราชสีมา,14.9702,102.09545,744.5,14.79135,101.94193,15.13778,102.2283,25,3000|3028|3031,
3002,30,Khon Buri,ครบุรี,14.37605,102.21185,1858.8,14.1284,101.96655,14.63992,102.43141,12,3025,
3003,30,Soeng Sang,เสิงสาง,14.35733,102.47936,949.2,14.15459,102.35927,14.61455,102.6863,6,3033,
3004,30,Khong,คง,15.43354,102.29241,706.6,15.27301,102.01,15.54741,102.52772,10,3026,
3005,30,Ban Lueam,บ้านเหลื่อม,15.57613,102.14403,215.4,15.50177,102.03306,15.64615,102.24704,4,3035,
3006,30,Chakkarat,จักราช,14.95207,102.44009,542.2,14.80221,102.31452,15.13383,102.55204,8,3023,
3007,30,Chok Chai,โชคชัย,14.75737,102.20402,557.7,14.59214,102.10387,14.91833,102.32079,10,3019,
3008,30,Dan Khun Thot,ด่านขุนทด,15.22257,101.69772,1365.2,15.05133,101.38758,15.42046,101.92351,16,3021|3622,
3009,30,Non Thai,โนนไทย,15.18742,102.01424,541.4,15.07343,101.87147,15.31164,102.15885,10,3022,
3010,30,Non Sung,โนนสูง,15.21078,102.27029,687.5,15.02932,102.12064,15.37109,102.41841,16,3016|3024,
3011,30,Kham Sakaesaeng,ขามสะแกแสง,15.37884,102.17031,309.0,15.27938,102.04402,15.46617,102.29092,7,3029,
3012,30,Bua Yai,บัวใหญ่,15.58976,102.37872,525.0,15.45875,102.23307,15.72977,102.52056,10,3012,
3013,30,Prathai,ประทาย,15.57073,102.69444,552.9,15.43126,102.59781,15.72767,102.83348,13,3018,
3014,30,Pak Thong Chai,ปักธงชัย,14.66155,101.94316,978.8,14.49996,101.70791,14.84143,102.1311,16,3015,
3015,30,Phimai,พิมาย,15.24532,102.53654,870.5,15.08131,102.36676,15.45279,102.7002,12,3011,
3016,30,Huai Thalaeng,ห้วยแถลง,15.04506,102.63865,535.7,14.93372,102.48407,15.16631,102.80473,10,3024,
3017,30,Chum Phuang,ชุมพวง,15.26674,102.75798,670.9,15.08098,102.62705,15.45279,102.86821,9,3027,
3018,30,Sung Noen,สูงเนิน,14.85686,101.83161,776.3,14.68537,101.6787,15.07397,101.96838,11,3017|3038,
3019,30,Kham Thale So,ขามทะเลสอ,15.02665,101.93343,214.5,14.93123,101.83554,15.1106,101.99501,5,3028,
3020,30,Si Khio,สีคิ้ว,14.93933,101.60115,1211.3,14.69312,101.39968,15.10179,101.787,12,3014|3034,
3021,30,Pak Chong,ปากช่อง,14.61466,101.45861,1949.7,14.38371,101.18144,14.90216,101.73896,12,3013|3032,
3022,30,Nong Bunmak,หนองบุญมาก,14.71952,102.37168,538.2,14.59194,102.27011,14.8563,102.47115,9,3041,
3023,30,Kaeng Sanam Nang,แก้งสนามนาง,15.70333,102.24148,311.7,15.60728,102.12131,15.80341,102.36279,5,3044,
3024,30,Non Daeng,โนนแดง,15.45505,102.54394,170.1,15.37213,102.46111,15.53437,102.60826,5,3036,
